xi,ti,hi,ui,zi
2500,3120,3.2464843,1.5380299,97.5
2500,3180,3.2469473,1.5377668,97.5
2500,3240,3.2474098,1.537503,97.5
2500,3300,3.247871,1.537239,97.5
2500,3360,3.248332,1.5369749,97.5
2500,3420,3.2487917,1.5367101,97.5
2500,3480,3.249251,1.5364448,97.5
2500,3540,3.2497096,1.5361797,97.5
2500,3600,3.250167,1.535914,97.5
2500,3660,3.2506237,1.535648,97.5
2500,3720,3.2510805,1.5353817,97.5
2500,3780,3.251536,1.5351151,97.5
2500,3840,3.2519917,1.5348485,97.5
2500,3900,3.2524462,1.5345817,97.5
2500,3960,3.2529001,1.5343149,97.5
2500,4020,3.2533536,1.5340475,97.5
2500,4080,3.253806,1.5337802,97.5
2500,4140,3.2542586,1.5335126,97.5
2500,4200,3.2547107,1.5332453,97.5
2500,4260,3.2551622,1.5329773,97.5
2500,4320,3.2556129,1.5327097,97.5
2500,4380,3.256064,1.5324416,97.5
2500,4440,3.2565136,1.532174,97.5
2500,4500,3.2569637,1.5319062,97.5
2500,4560,3.257413,1.5316381,97.5
2500,4620,3.257862,1.5313702,97.5
2500,4680,3.2583098,1.5311022,97.5
2500,4740,3.2587585,1.5308341,97.5
2500,4800,3.2592072,1.5305663,97.5
2500,4860,3.2596545,1.5302986,97.5
2500,4920,3.2601018,1.5300307,97.5
2500,4980,3.260548,1.5297629,97.5
2500,5040,3.2609944,1.5294954,97.5
2500,5100,3.2614412,1.5292277,97.5
2500,5160,3.2618876,1.5289602,97.5
2500,5220,3.2623334,1.5286931,97.5
2500,5280,3.2627788,1.5284255,97.5
2500,5340,3.2632246,1.5281587,97.5
2500,5400,3.2636704,1.5278919,97.5
2500,5460,3.2641153,1.5276251,97.5
2500,5520,3.2645602,1.5273583,97.5
2500,5580,3.2650042,1.5270919,97.5
2500,5640,3.265449,1.5268255,97.5
2500,5700,3.265893,1.5265594,97.5
2500,5760,3.2663374,1.5262936,97.5
2500,5820,3.2667818,1.5260278,97.5
2500,5880,3.2672257,1.5257624,97.5
2500,5940,3.2676697,1.5254972,97.5
2500,6000,3.2681136,1.5252321,97.5
2500,6060,3.268557,1.5249672,97.5
2500,6120,3.2690005,1.5247027,97.5
2500,6180,3.269444,1.5244384,97.5
2500,6240,3.2698874,1.5241745,97.5
2500,6300,3.2703304,1.5239108,97.5
2500,6360,3.270774,1.5236471,97.5
2500,6420,3.2712173,1.5233839,97.5
2500,6480,3.2716599,1.5231209,97.5
2500,6540,3.2721033,1.5228584,97.5
2500,6600,3.2725458,1.5225958,97.5
2500,6660,3.2729893,1.5223335,97.5
2500,6720,3.2734323,1.5220721,97.5
2500,6780,3.2738752,1.5218104,97.5
2500,6840,3.2743177,1.5215491,97.5
2500,6900,3.2747612,1.5212883,97.5
2500,6960,3.2752042,1.5210278,97.5
2500,7020,3.2756467,1.5207676,97.5
2500,7080,3.2760897,1.5205077,97.5
2500,7140,3.2765331,1.5202482,97.5
2500,7200,3.2769756,1.5199888,97.5
2500,7260,3.2774186,1.51973,97.5
2500,7320,3.277862,1.5194718,97.5
2500,7380,3.278305,1.5192133,97.5
2500,7440,3.278748,1.5189556,97.5
2500,7500,3.2791905,1.5186982,97.5
2500,7560,3.2796345,1.5184411,97.5
2500,7620,3.2800775,1.5181842,97.5
2500,7680,3.280521,1.5179279,97.5
2500,7740,3.280964,1.5176718,97.5
2500,7800,3.2814069,1.5174164,97.5
2500,7860,3.2818508,1.5171609,97.5
2500,7920,3.2822943,1.5169059,97.5
2500,7980,3.2827377,1.5166514,97.5
2500,8040,3.2831817,1.5163971,97.5
2500,8100,3.2836251,1.5161436,97.5
2500,8160,3.2840686,1.51589,97.5
2500,8220,3.284512,1.5156368,97.5
2500,8280,3.284957,1.5153844,97.5
2500,8340,3.2854004,1.5151322,97.5
2500,8400,3.2858448,1.5148802,97.5
2500,8460,3.2862878,1.5146285,97.5
2500,8520,3.2867327,1.5143776,97.5
2500,8580,3.287177,1.5141267,97.5
2500,8640,3.287622,1.5138762,97.5
2500,8700,3.2880664,1.5136265,97.5
2500,8760,3.2885103,1.5133768,97.5
2500,8820,3.2889552,1.5131278,97.5
2500,8880,3.2894006,1.5128788,97.5
2500,8940,3.2898455,1.5126306,97.5
2500,9000,3.2902904,1.5123826,97.5
2500,9060,3.2907352,1.5121349,97.5
2500,9120,3.2911806,1.5118878,97.5
2500,9180,3.291626,1.511641,97.5
2500,9240,3.2920713,1.5113944,97.5
2500,9300,3.2925167,1.5111483,97.5
2500,9360,3.292962,1.510903,97.5
2500,9420,3.2934084,1.5106575,97.5
2500,9480,3.2938542,1.5104126,97.5
2500,9540,3.2943,1.5101684,97.5
2500,9600,3.2947469,1.5099243,97.5
2500,9660,3.2951922,1.5096804,97.5
2500,9720,3.295639,1.509437,97.5
2500,9780,3.2960854,1.5091944,97.5
2500,9840,3.2965317,1.5089517,97.5
2500,9900,3.2969785,1.5087098,97.5
2500,9960,3.2974248,1.5084677,97.5
2500,10020,3.297872,1.5082266,97.5
2500,10080,3.2983189,1.5079858,97.5
2500,10140,3.2987657,1.507745,97.5
2500,10200,3.2992134,1.5075049,97.5
2500,10260,3.2996607,1.5072651,97.5
2500,10320,3.3001084,1.507026,97.5
2500,10380,3.3005557,1.5067868,97.5
2500,10440,3.301003,1.506548,97.5
2500,10500,3.3014522,1.5063101,97.5
2500,10560,3.3018994,1.5060722,97.5
2500,10620,3.3023472,1.5058343,97.5
2500,10680,3.302796,1.5055975,97.5
2500,10740,3.303244,1.5053607,97.5
2500,10800,3.3036923,1.5051242,97.5
2500,10860,3.3041415,1.5048884,97.5
2500,10920,3.3045893,1.5046526,97.5
2500,10980,3.3050385,1.5044178,97.5
2500,11040,3.3054872,1.5041827,97.5
2500,11100,3.3059359,1.5039482,97.5
2500,11160,3.306385,1.5037141,97.5
2500,11220,3.3068352,1.5034808,97.5
2500,11280,3.3072839,1.503247,97.5
2500,11340,3.307734,1.5030141,97.5
2500,11400,3.3081832,1.5027812,97.5
2500,11460,3.3086329,1.5025492,97.5
2500,11520,3.3090825,1.5023173,97.5
2500,11580,3.3095322,1.5020854,97.5
2500,11640,3.3099833,1.5018545,97.5
2500,11700,3.3104324,1.5016235,97.5
2500,11760,3.3108835,1.5013931,97.5
2500,11820,3.3113337,1.5011629,97.5
2500,11880,3.3117847,1.5009335,97.5
2500,11940,3.3122344,1.500704,97.5
2500,12000,3.3126855,1.5004748,97.5
2500,12060,3.3131366,1.5002459,97.5
2500,12120,3.3135867,1.5000174,97.5
2500,12180,3.3140388,1.4997897,97.5
2500,12240,3.3144898,1.4995619,97.5
2500,12300,3.314941,1.4993345,97.5
2500,12360,3.3153925,1.4991075,97.5
2500,12420,3.315844,1.4988807,97.5
2500,12480,3.3162956,1.4986544,97.5
2500,12540,3.3167472,1.4984285,97.5
2500,12600,3.3171988,1.4982029,97.5
2500,12660,3.3176513,1.4979774,97.5
2500,12720,3.3181038,1.4977522,97.5
2500,12780,3.3185554,1.4975277,97.5
2500,12840,3.3190079,1.4973031,97.5
2500,12900,3.3194604,1.4970793,97.5
2500,12960,3.3199124,1.4968554,97.5
2500,13020,3.320365,1.496632,97.5
2500,13080,3.320818,1.4964088,97.5
2500,13140,3.321271,1.496186,97.5
2500,13200,3.3217235,1.4959636,97.5
2500,13260,3.3221765,1.4957412,97.5
2500,13320,3.32263,1.4955196,97.5
2500,13380,3.323083,1.4952979,97.5
2500,13440,3.3235364,1.4950768,97.5
2500,13500,3.3239894,1.4948559,97.5
2500,13560,3.3244429,1.494635,97.5
2500,13620,3.3248968,1.4944148,97.5
2500,13680,3.3253508,1.4941947,97.5
2500,13740,3.3258042,1.4939749,97.5
2500,13800,3.3262582,1.4937557,97.5
2500,13860,3.3267121,1.4935366,97.5
2500,13920,3.3271656,1.4933176,97.5
2500,13980,3.3276196,1.4930991,97.5
2500,14040,3.328075,1.4928808,97.5
2500,14100,3.328529,1.4926627,97.5
2500,14160,3.3289828,1.4924446,97.5
2500,14220,3.3294377,1.4922276,97.5
2500,14280,3.3298922,1.4920105,97.5
2500,14340,3.330347,1.4917938,97.5
2500,14400,3.330802,1.4915769,97.5
2500,14460,3.3312569,1.4913608,97.5
2500,14520,3.3317118,1.4911444,97.5
2500,14580,3.3321667,1.4909284,97.5
2500,14640,3.332621,1.4907132,97.5
2500,14700,3.333077,1.490498,97.5
2500,14760,3.3335323,1.4902829,97.5
2500,14820,3.3339877,1.4900683,97.5
2500,14880,3.3344426,1.4898537,97.5
2500,14940,3.3348985,1.4896398,97.5
2500,15000,3.3353543,1.4894257,97.5
2500,15060,3.3358097,1.489212,97.5
2500,15120,3.336266,1.4889987,97.5
2500,15180,3.336721,1.4887855,97.5
2500,15240,3.3371773,1.4885724,97.5
2500,15300,3.3376331,1.4883597,97.5
2500,15360,3.3380895,1.4881474,97.5
2500,15420,3.3385458,1.4879352,97.5
2500,15480,3.3390026,1.4877234,97.5
2500,15540,3.3394585,1.4875118,97.5
2500,15600,3.3399148,1.4873002,97.5
2500,15660,3.3403711,1.487089,97.5
2500,15720,3.340827,1.4868779,97.5
2500,15780,3.3412843,1.4866673,97.5
2500,15840,3.3417406,1.4864569,97.5
2500,15900,3.342198,1.4862467,97.5
2500,15960,3.3426542,1.4860364,97.5
2500,16020,3.343111,1.4858266,97.5
2500,16080,3.3435683,1.4856173,97.5
2500,16140,3.3440247,1.4854077,97.5
2500,16200,3.3444815,1.4851985,97.5
2500,16260,3.3449392,1.4849898,97.5
2500,16320,3.3453965,1.4847811,97.5
2500,16380,3.3458538,1.4845728,97.5
2500,16440,3.3463106,1.4843644,97.5
2500,16500,3.3467684,1.4841564,97.5
2500,16560,3.3472252,1.4839487,97.5
2500,16620,3.347684,1.4837413,97.5
2500,16680,3.3481402,1.4835339,97.5
2500,16740,3.3485985,1.4833267,97.5
2500,16800,3.3490562,1.4831196,97.5
2500,16860,3.349513,1.4829131,97.5
2500,16920,3.3499713,1.4827063,97.5
2500,16980,3.3504295,1.4825002,97.5
2500,17040,3.3508873,1.4822941,97.5
2500,17100,3.3513455,1.4820882,97.5
2500,17160,3.3518038,1.4818823,97.5
2500,17220,3.352261,1.4816768,97.5
2500,17280,3.3527198,1.4814714,97.5
2500,17340,3.3531775,1.4812664,97.5
2500,17400,3.3536353,1.4810615,97.5
2500,17460,3.354094,1.480857,97.5
2500,17520,3.3545518,1.4806522,97.5
2500,17580,3.3550105,1.4804482,97.5
2500,17640,3.3554688,1.4802439,97.5
2500,17700,3.355928,1.48004,97.5
2500,17760,3.3563862,1.4798362,97.5
2500,17820,3.356845,1.4796327,97.5
2500,17880,3.3573031,1.479429,97.5
2500,17940,3.3577623,1.4792259,97.5
2500,18000,3.3582206,1.4790231,97.5
2500,18060,3.3586788,1.4788201,97.5
2500,18120,3.359138,1.4786175,97.5
2500,18180,3.3595972,1.4784149,97.5
2500,18240,3.3600554,1.4782128,97.5
2500,18300,3.3605146,1.4780107,97.5
2500,18360,3.3609738,1.477809,97.5
2500,18420,3.3614326,1.4776069,97.5
2500,18480,3.3618917,1.4774054,97.5
2500,18540,3.362351,1.4772037,97.5
2500,18600,3.3628101,1.4770027,97.5
2500,18660,3.3632689,1.4768018,97.5
2500,18720,3.363728,1.4766004,97.5
2500,18780,3.3641877,1.4763999,97.5
2500,18840,3.364647,1.4761994,97.5
2500,18900,3.3651066,1.475999,97.5
2500,18960,3.3655653,1.4757986,97.5
2500,19020,3.366025,1.4755987,97.5
2500,19080,3.3664842,1.4753988,97.5
2500,19140,3.3669434,1.4751986,97.5
2500,19200,3.3674035,1.4749993,97.5
2500,19260,3.3678627,1.4747998,97.5
2500,19320,3.3683228,1.4746006,97.5
2500,19380,3.3687816,1.4744014,97.5
2500,19440,3.3692422,1.4742025,97.5
2500,19500,3.369701,1.4740037,97.5
2500,19560,3.370161,1.4738048,97.5
2500,19620,3.3706207,1.4736062,97.5
2500,19680,3.37108,1.4734081,97.5
2500,19740,3.37154,1.47321,97.5
2500,19800,3.3719997,1.4730119,97.5
2500,19860,3.3724594,1.4728141,97.5
2500,19920,3.3729196,1.4726161,97.5
2500,19980,3.3733788,1.4724184,97.5
2500,20040,3.3738394,1.4722211,97.5
2500,20100,3.374299,1.4720235,97.5
2500,20160,3.3747592,1.4718268,97.5
2500,20220,3.3752193,1.4716295,97.5
2500,20280,3.375679,1.4714327,97.5
2500,20340,3.3761392,1.4712359,97.5
2500,20400,3.3765988,1.4710394,97.5
2500,20460,3.377059,1.4708425,97.5
2500,20520,3.3775196,1.4706463,97.5
2500,20580,3.3779788,1.4704502,97.5
2500,20640,3.37844,1.4702541,97.5
2500,20700,3.378899,1.4700583,97.5
2500,20760,3.3793597,1.4698626,97.5
2500,20820,3.3798199,1.469667,97.5
2500,20880,3.38028,1.4694716,97.5
2500,20940,3.3807402,1.469276,97.5
2500,21000,3.3812003,1.4690804,97.5
2500,21060,3.3816605,1.4688855,97.5
2500,21120,3.382121,1.4686908,97.5
2500,21180,3.3825817,1.4684957,97.5
2500,21240,3.3830419,1.4683009,97.5
2500,21300,3.3835025,1.4681063,97.5
2500,21360,3.3839622,1.4679121,97.5
2500,21420,3.3844228,1.4677175,97.5
2500,21480,3.3848825,1.4675235,97.5
2500,21540,3.385343,1.4673293,97.5
2500,21600,3.3858032,1.4671353,97.5
2500,21660,3.3862643,1.4669412,97.5
2500,21720,3.3867245,1.4667476,97.49886
2500,21780,3.3871846,1.4665542,97.497734
2500,21840,3.3876457,1.4663607,97.49716
2500,21900,3.3881054,1.4661674,97.4966
2500,21960,3.388566,1.4659741,97.49546
2500,22020,3.3890266,1.465781,97.49546
2500,22080,3.3894873,1.4655883,97.494896
2500,22140,3.389947,1.465395,97.49377
2500,22200,3.390408,1.4652025,97.493195
2500,22260,3.3908682,1.4650097,97.49263
2500,22320,3.3913293,1.4648173,97.49149
2500,22380,3.39179,1.4646246,97.49149
2500,22440,3.39225,1.4644326,97.49093
2500,22500,3.3927107,1.4642404,97.48979
2500,22560,3.3931708,1.4640484,97.48923
2500,22620,3.393631,1.4638563,97.48866
2500,22680,3.3940916,1.4636648,97.487526
2500,22740,3.3945522,1.4634727,97.487526
2500,22800,3.3950124,1.4632812,97.48696
2500,22860,3.395473,1.4630897,97.48639
2500,22920,3.395934,1.4628983,97.48526
2500,22980,3.3963943,1.4627072,97.484695
2500,23040,3.3968544,1.462516,97.48356
2500,23100,3.3973155,1.462325,97.482994
2500,23160,3.3977757,1.462134,97.482994
2500,23220,3.3982368,1.4619433,97.48242
2500,23280,3.3986974,1.4617525,97.48129
2500,23340,3.3991575,1.4615616,97.48072
2500,23400,3.3996177,1.4613711,97.47959
2500,23460,3.4000778,1.4611808,97.47902
2500,23520,3.4005384,1.4609905,97.47902
2500,23580,3.400999,1.4608003,97.478455
2500,23640,3.4014602,1.4606103,97.47732
2500,23700,3.4019203,1.4604204,97.47675
2500,23760,3.4023805,1.4602302,97.47619
2500,23820,3.402841,1.4600405,97.47505
2500,23880,3.4033012,1.4598509,97.47505
2500,23940,3.4037619,1.4596612,97.47449
2500,24000,3.4042225,1.4594721,97.47335
2500,24060,3.404683,1.4592823,97.472786
2500,24120,3.4051433,1.4590933,97.47222
2500,24180,3.4056044,1.458904,97.47222
2500,24240,3.4060645,1.4587152,97.471085
2500,24300,3.4065251,1.458526,97.47052
2500,24360,3.4069848,1.4583373,97.46938
2500,24420,3.4074454,1.4581484,97.46882
2500,24480,3.4079065,1.4579598,97.46825
2500,24540,3.4083662,1.4577711,97.46825
2500,24600,3.4088268,1.4575827,97.46712
2500,24660,3.409287,1.4573944,97.466545
2500,24720,3.409748,1.4572061,97.46598
2500,24780,3.4102077,1.457018,97.46484
2500,24840,3.410668,1.4568297,97.46428
2500,24900,3.411128,1.456642,97.46428
2500,24960,3.4115891,1.4564539,97.46315
2500,25020,3.4120488,1.4562659,97.46258
2500,25080,3.412509,1.4560786,97.46201
2500,25140,3.4129696,1.4558908,97.46088
2500,25200,3.4134293,1.4557031,97.46031
2500,25260,3.41389,1.4555157,97.459175
2500,25320,3.414351,1.4553283,97.459175
2500,25380,3.4148102,1.4551413,97.45861
2500,25440,3.4152703,1.4549541,97.458046
2500,25500,3.415731,1.454767,97.45691
2500,25560,3.416191,1.4545801,97.456345
2500,25620,3.4166512,1.454393,97.45577
2500,25680,3.4171114,1.4542063,97.45577
2500,25740,3.4175715,1.4540198,97.45464
2500,25800,3.4180312,1.4538327,97.45408
2500,25860,3.4184918,1.4536467,97.45294
2500,25920,3.4189515,1.4534597,97.45238
2500,25980,3.4194117,1.4532735,97.451805
2500,26040,3.4198713,1.4530872,97.451805
2500,26100,3.4203315,1.4529012,97.450676
2500,26160,3.4207911,1.4527152,97.4501
2500,26220,3.4212508,1.4525292,97.448975
2500,26280,3.421711,1.4523427,97.4484
2500,26340,3.4221706,1.4521571,97.44784
2500,26400,3.4226308,1.4519713,97.44784
2500,26460,3.423091,1.4517858,97.4467
2500,26520,3.423551,1.4516004,97.44614
2500,26580,3.4240108,1.4514147,97.445
2500,26640,3.42447,1.4512296,97.444435
2500,26700,3.42493,1.4510442,97.44387
2500,26760,3.4253898,1.4508586,97.44273
2500,26820,3.4258494,1.4506738,97.44273
2500,26880,3.4263086,1.4504884,97.44217
2500,26940,3.4267697,1.4503037,97.441605
2500,27000,3.427229,1.4501188,97.44047
2500,27060,3.4276881,1.4499339,97.4399
2500,27120,3.4281473,1.4497491,97.43877
2500,27180,3.428607,1.4495645,97.43877
2500,27240,3.4290667,1.4493799,97.4382
2500,27300,3.4295263,1.4491954,97.43763
2500,27360,3.4299855,1.4490111,97.4365
2500,27420,3.4304452,1.4488266,97.43593
2500,27480,3.4309053,1.4486426,97.4348
2500,27540,3.431364,1.4484581,97.4348
2500,27600,3.4318237,1.4482738,97.43423
2500,27660,3.432283,1.4480902,97.43366
2500,27720,3.4327426,1.4479061,97.43253
2500,27780,3.4332018,1.4477223,97.43196
2500,27840,3.433661,1.4475385,97.4314
2500,27900,3.4341202,1.4473546,97.4314
2500,27960,3.4345794,1.4471711,97.43026
2500,28020,3.435039,1.4469873,97.429695
2500,28080,3.4354968,1.4468042,97.42856
2500,28140,3.435957,1.4466207,97.42799
2500,28200,3.4364161,1.4464372,97.42743
2500,28260,3.4368753,1.446254,97.42629
2500,28320,3.437334,1.4460709,97.42629
2500,28380,3.4377933,1.4458877,97.42573
2500,28440,3.438252,1.4457046,97.425156
2500,28500,3.4387112,1.445522,97.42403
2500,28560,3.4391708,1.445339,97.42346
2500,28620,3.4396286,1.4451562,97.422325
2500,28680,3.4400878,1.4449733,97.422325
2500,28740,3.4405465,1.4447906,97.42176
2500,28800,3.4410057,1.4446082,97.42119
2500,28860,3.441464,1.4444256,97.42006
2500,28920,3.4419231,1.4442432,97.41949
2500,28980,3.4423814,1.4440606,97.41836
2500,29040,3.4428406,1.4438785,97.41836
2500,29100,3.4432993,1.4436961,97.417786
2500,29160,3.4437575,1.443514,97.41722
2500,29220,3.4442167,1.443332,97.416084
2500,29280,3.4446754,1.44315,97.41552
2500,29340,3.4451332,1.4429681,97.41438
2500,29400,3.4455914,1.4427861,97.41382
2500,29460,3.4460506,1.4426041,97.41382
2500,29520,3.4465084,1.4424225,97.41325
2500,29580,3.4469671,1.4422408,97.41212
2500,29640,3.447425,1.4420593,97.41155
2500,29700,3.447884,1.4418774,97.410416
2500,29760,3.4483418,1.4416964,97.40985
2500,29820,3.4488,1.4415148,97.40985
2500,29880,3.4492588,1.4413337,97.40929
2500,29940,3.449717,1.4411522,97.40815
2500,30000,3.4501748,1.440971,97.407585
2500,30060,3.450633,1.4407899,97.40701
2500,30120,3.4510913,1.4406087,97.40588
2500,30180,3.4515495,1.4404278,97.40588
2500,30240,3.4520068,1.440247,97.40531
2500,30300,3.4524646,1.440066,97.40418
2500,30360,3.4529223,1.4398851,97.40361
2500,30420,3.4533806,1.4397044,97.403046
2500,30480,3.4538383,1.4395236,97.40192
2500,30540,3.454296,1.4393432,97.40192
2500,30600,3.4547539,1.4391625,97.401344
2500,30660,3.455212,1.4389821,97.40078
2500,30720,3.4556699,1.4388015,97.39964
2500,30780,3.4561272,1.4386213,97.39908
2500,30840,3.456585,1.4384413,97.39794
2500,30900,3.4570427,1.4382607,97.39738
2500,30960,3.4575,1.4380805,97.39738
2500,31020,3.4579577,1.4379004,97.39681
2500,31080,3.458416,1.4377203,97.395676
2500,31140,3.4588728,1.4375403,97.39511
2500,31200,3.4593306,1.4373603,97.393974
2500,31260,3.4597874,1.4371806,97.39341
2500,31320,3.4602451,1.4370008,97.39341
2500,31380,3.4607024,1.436821,97.392845
2500,31440,3.4611602,1.4366413,97.39171
2500,31500,3.4616175,1.4364614,97.39114
2500,31560,3.4620743,1.4362818,97.39001
2500,31620,3.462532,1.4361025,97.38944
2500,31680,3.4629889,1.435923,97.38944
2500,31740,3.4634452,1.4357436,97.38887
2500,31800,3.463903,1.4355642,97.38774
2500,31860,3.4643598,1.4353849,97.38717
2500,31920,3.4648166,1.4352058,97.38604
2500,31980,3.4652739,1.4350265,97.38547
2500,32040,3.4657311,1.4348475,97.38547
2500,32100,3.466188,1.4346684,97.3849
2500,32160,3.4666443,1.4344895,97.383766
2500,32220,3.4671006,1.4343103,97.3832
2500,32280,3.4675584,1.4341313,97.38264
2500,32340,3.4680152,1.4339523,97.3815
2500,32400,3.468472,1.4337738,97.380936
2500,32460,3.4689288,1.433595,97.380936
2500,32520,3.4693851,1.4334161,97.3798
2500,32580,3.4698415,1.4332376,97.379234
2500,32640,3.4702992,1.433059,97.37867
2500,32700,3.4707556,1.4328803,97.37753
2500,32760,3.4712114,1.4327018,97.37697
2500,32820,3.4716682,1.4325235,97.37697
2500,32880,3.472125,1.4323452,97.376396
2500,32940,3.472581,1.4321663,97.37527
2500,33000,3.4730372,1.4319885,97.374695
2500,33060,3.4734936,1.4318103,97.373566
2500,33120,3.47395,1.4316318,97.37299
2500,33180,3.4744062,1.4314536,97.37299
2500,33240,3.474862,1.4312756,97.37243
2500,33300,3.4753184,1.4310977,97.3713
2500,33360,3.4757743,1.4309195,97.37073
2500,33420,3.476231,1.4307417,97.3696
2500,33480,3.4766865,1.4305639,97.369026
2500,33540,3.4771428,1.430386,97.369026
2500,33600,3.4775996,1.430208,97.36846
2500,33660,3.478055,1.4300303,97.367325
2500,33720,3.4785113,1.4298527,97.36676
2500,33780,3.4789667,1.429675,97.36562
2500,33840,3.479423,1.4294972,97.36506
2500,33900,3.4798794,1.4293201,97.364494
2500,33960,3.4803348,1.4291425,97.364494
2500,34020,3.4807901,1.4289646,97.36336
2500,34080,3.481246,1.4287872,97.36279
2500,34140,3.4817019,1.4286098,97.36223
2500,34200,3.4821577,1.4284326,97.36109
2500,34260,3.482613,1.4282552,97.36053
2500,34320,3.483069,1.428078,97.36053
2500,34380,3.4835243,1.4279008,97.35939
2500,34440,3.4839807,1.4277234,97.358826
2500,34500,3.4844356,1.4275464,97.35825
2500,34560,3.4848914,1.4273691,97.357124
2500,34620,3.4853463,1.4271922,97.35655
2500,34680,3.4858022,1.427015,97.35655
2500,34740,3.486258,1.4268384,97.35599
2500,34800,3.486713,1.4266613,97.35485
2500,34860,3.4871683,1.4264841,97.35429
2500,34920,3.4876242,1.4263076,97.35315
2500,34980,3.4880786,1.4261303,97.352585
2500,35040,3.4885345,1.4259537,97.35202
2500,35100,3.4889898,1.4257772,97.35202
2500,35160,3.4894443,1.4256003,97.35088
2500,35220,3.4898996,1.4254236,97.35032
2500,35280,3.4903545,1.4252471,97.34918
2500,35340,3.4908104,1.4250704,97.34862
2500,35400,3.4912653,1.424894,97.34805
2500,35460,3.4917207,1.4247173,97.34805
2500,35520,3.4921756,1.4245409,97.34692
2500,35580,3.4926305,1.4243641,97.34635
2500,35640,3.4930854,1.4241874,97.345215
2500,35700,3.4935403,1.4240116,97.34465
2500,35760,3.4939961,1.4238352,97.34408
2500,35820,3.49445,1.4236588,97.34408
2500,35880,3.4949055,1.4234824,97.34295
2500,35940,3.49536,1.4233062,97.34238
2500,36000,3.4958148,1.4231297,97.34181
2500,36060,3.4962702,1.4229538,97.34068
2500,36120,3.4967246,1.4227775,97.34011
2500,36180,3.49718,1.4226015,97.34011
2500,36240,3.4976344,1.4224252,97.33898
2500,36300,3.4980898,1.422249,97.33841
2500,36360,3.4985442,1.422073,97.337845
2500,36420,3.4989986,1.4218972,97.33671
2500,36480,3.4994535,1.4217209,97.33614
2500,36540,3.499908,1.421545,97.33501
2500,36600,3.5003633,1.4213694,97.33501
2500,36660,3.5008163,1.4211935,97.33444
2500,36720,3.5012722,1.4210172,97.33388
2500,36780,3.5017262,1.4208416,97.33274
2500,36840,3.5021806,1.4206656,97.33218
2500,36900,3.5026355,1.4204899,97.33161
2500,36960,3.50309,1.4203142,97.33161
2500,37020,3.5035448,1.4201384,97.330475
2500,37080,3.5039988,1.4199626,97.32991
2500,37140,3.5044527,1.4197867,97.32877
2500,37200,3.5049071,1.419611,97.32821
2500,37260,3.505362,1.4194354,97.32764
2500,37320,3.505816,1.41926,97.32764
2500,37380,3.5062704,1.4190845,97.32651
2500,37440,3.5067253,1.4189086,97.325935
2500,37500,3.5071793,1.418733,97.32481
2500,37560,3.5076342,1.4185578,97.324234
2500,37620,3.5080876,1.4183819,97.32367
2500,37680,3.508542,1.4182067,97.32367
2500,37740,3.508997,1.4180309,97.32253
2500,37800,3.5094514,1.4178555,97.32197
2500,37860,3.5099053,1.41768,97.32084
2500,37920,3.5103593,1.417505,97.32027
